player_id,session_id,session_start,time,item_type,item_name,item_revenue,session_duration,start_day,acquisition,country
KBEQZGFSRPHJ479,KBEQZGFSRPHJ479-12go3tz7,2015-01-10T10:30:04Z,2015-01-10T10:59:52Z,ad,ad_15sec,0.126,37.8,2015-01-07,organic,Russia
QDUZJIETCAGW654,QDUZJIETCAGW654-rwuinbq8,2015-01-10T10:36:34Z,2015-01-10T10:49:34Z,ad,ad_10sec,0.276,17.5,2015-01-07,facebook,Switzerland
QDUZJIETCAGW654,QDUZJIETCAGW654-rwuinbq8,2015-01-10T10:36:34Z,2015-01-10T10:52:04Z,ad,ad_10sec,0.276,17.5,2015-01-07,facebook,Switzerland
UZQFHDBEMYPV594,UZQFHDBEMYPV594-vdfzo38j,2015-01-10T11:44:16Z,2015-01-10T11:53:46Z,ad,ad_15sec,0.264,22.5,2015-01-10,google,Switzerland
UZQFHDBEMYPV594,UZQFHDBEMYPV594-vdfzo38j,2015-01-10T11:44:16Z,2015-01-10T12:02:52Z,ad,ad_15sec,0.66,22.5,2015-01-10,google,Switzerland
UZQFHDBEMYPV594,UZQFHDBEMYPV594-vdfzo38j,2015-01-10T11:44:16Z,2015-01-10T12:04:22Z,ad,ad_survey,1.6680000000000001,22.5,2015-01-10,google,Switzerland
GFLYJHAPMZWD631,GFLYJHAPMZWD631-vpwfj3ca,2015-01-10T12:34:45Z,2015-01-10T12:48:39Z,ad,ad_10sec,0.026000000000000002,21.4,2015-01-09,organic,India
GFLYJHAPMZWD631,GFLYJHAPMZWD631-vpwfj3ca,2015-01-10T12:34:45Z,2015-01-10T12:49:51Z,ad,ad_5sec,0.004,21.4,2015-01-09,organic,India
GFLYJHAPMZWD631,GFLYJHAPMZWD631-vpwfj3ca,2015-01-10T12:34:45Z,2015-01-10T12:55:51Z,ad,ad_10sec,0.016,21.4,2015-01-09,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-vtly35fc,2015-01-10T14:06:36Z,2015-01-10T14:09:18Z,ad,ad_5sec,0.006,26.3,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-vtly35fc,2015-01-10T14:06:36Z,2015-01-10T14:14:18Z,ad,ad_5sec,0.016,26.3,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-vtly35fc,2015-01-10T14:06:36Z,2015-01-10T14:15:30Z,iap,offer2,3.9959999999999996,26.3,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-vtly35fc,2015-01-10T14:06:36Z,2015-01-10T14:24:18Z,ad,ad_survey,0.16400000000000003,26.3,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-vtly35fc,2015-01-10T14:06:36Z,2015-01-10T14:25:00Z,ad,ad_10sec,0.044000000000000004,26.3,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-vtly35fc,2015-01-10T14:06:36Z,2015-01-10T14:31:54Z,ad,ad_5sec,0.006,26.3,2015-01-07,organic,India
EQUDNGZICMAK482,EQUDNGZICMAK482-i5krg9nf,2015-01-10T14:12:09Z,2015-01-10T14:19:39Z,iap,offer3,13.491,10.6,2015-01-04,google,Germany
EQUDNGZICMAK482,EQUDNGZICMAK482-i5krg9nf,2015-01-10T14:12:09Z,2015-01-10T14:20:09Z,ad,ad_5sec,0.03,10.6,2015-01-04,google,Germany
JYEBCLNUZTXQ457,JYEBCLNUZTXQ457-fgpmrwxn,2015-01-10T15:05:20Z,2015-01-10T15:12:32Z,ad,ad_5sec,0.02,25.3,2015-01-04,other_campaign,Egypt
JYEBCLNUZTXQ457,JYEBCLNUZTXQ457-fgpmrwxn,2015-01-10T15:05:20Z,2015-01-10T15:21:44Z,ad,ad_5sec,0.035,25.3,2015-01-04,other_campaign,Egypt
JYEBCLNUZTXQ457,JYEBCLNUZTXQ457-fgpmrwxn,2015-01-10T15:05:20Z,2015-01-10T15:24:20Z,ad,ad_5sec,0.02,25.3,2015-01-04,other_campaign,Egypt
JYEBCLNUZTXQ457,JYEBCLNUZTXQ457-fgpmrwxn,2015-01-10T15:05:20Z,2015-01-10T15:26:56Z,iap,offer4,9.995000000000001,25.3,2015-01-04,other_campaign,Egypt
OMCVUAIKSDTR651,OMCVUAIKSDTR651-c9nm2btl,2015-01-10T15:29:02Z,2015-01-10T15:45:08Z,ad,ad_30sec,0.71,34.1,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-c9nm2btl,2015-01-10T15:29:02Z,2015-01-10T15:46:14Z,ad,ad_5sec,0.12,34.1,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-c9nm2btl,2015-01-10T15:29:02Z,2015-01-10T15:47:50Z,iap,offer4,13.992999999999999,34.1,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-c9nm2btl,2015-01-10T15:29:02Z,2015-01-10T15:57:32Z,iap,gold7,83.993,34.1,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-c9nm2btl,2015-01-10T15:29:02Z,2015-01-10T15:58:20Z,ad,ad_5sec,0.1,34.1,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-c9nm2btl,2015-01-10T15:29:02Z,2015-01-10T16:02:26Z,ad,ad_5sec,0.04,34.1,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-c9nm2btl,2015-01-10T15:29:02Z,2015-01-10T16:03:08Z,ad,ad_20sec,1.08,34.1,2015-01-07,other_campaign,United States
QDUZJIETCAGW654,QDUZJIETCAGW654-sd94uz8p,2015-01-10T15:41:34Z,2015-01-10T15:46:46Z,ad,ad_10sec,0.10800000000000001,20.4,2015-01-07,facebook,Switzerland
QDUZJIETCAGW654,QDUZJIETCAGW654-sd94uz8p,2015-01-10T15:41:34Z,2015-01-10T15:51:04Z,ad,ad_playable,1.224,20.4,2015-01-07,facebook,Switzerland
QDUZJIETCAGW654,QDUZJIETCAGW654-sd94uz8p,2015-01-10T15:41:34Z,2015-01-10T15:52:10Z,ad,ad_15sec,0.504,20.4,2015-01-07,facebook,Switzerland
QDUZJIETCAGW654,QDUZJIETCAGW654-sd94uz8p,2015-01-10T15:41:34Z,2015-01-10T15:58:34Z,ad,ad_15sec,0.312,20.4,2015-01-07,facebook,Switzerland
QJGVOBLATIHW457,QJGVOBLATIHW457-n3xlabsz,2015-01-10T15:49:54Z,2015-01-10T15:55:36Z,ad,ad_5sec,0.09900000000000002,24.9,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-n3xlabsz,2015-01-10T15:49:54Z,2015-01-10T16:05:24Z,ad,ad_5sec,0.044000000000000004,24.9,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-n3xlabsz,2015-01-10T15:49:54Z,2015-01-10T16:09:48Z,ad,ad_5sec,0.033,24.9,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-n3xlabsz,2015-01-10T15:49:54Z,2015-01-10T16:13:12Z,ad,ad_5sec,0.044000000000000004,24.9,2015-01-02,other_campaign,Sweden
ZPTIHNSVFYAQ146,ZPTIHNSVFYAQ146-o485zrea,2015-01-10T16:08:34Z,2015-01-10T16:09:46Z,ad,ad_10sec,0.12,17.5,2015-01-04,facebook,Mexico
ZPTIHNSVFYAQ146,ZPTIHNSVFYAQ146-o485zrea,2015-01-10T16:08:34Z,2015-01-10T16:12:46Z,iap,offer1,1.9959999999999998,17.5,2015-01-04,facebook,Mexico
ZPTIHNSVFYAQ146,ZPTIHNSVFYAQ146-o485zrea,2015-01-10T16:08:34Z,2015-01-10T16:19:46Z,ad,ad_5sec,0.054000000000000006,17.5,2015-01-04,facebook,Mexico
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-lz5fmr6k,2015-01-10T16:44:17Z,2015-01-10T16:45:29Z,iap,gold3,3.4930000000000003,3.7,2015-01-09,crosspromo,Australia
CNIZYKPHGULF659,CNIZYKPHGULF659-2jfganqu,2015-01-10T18:31:49Z,2015-01-10T18:42:07Z,ad,ad_30sec,1.25,15.4,2015-01-08,organic,Canada
CNIZYKPHGULF659,CNIZYKPHGULF659-2jfganqu,2015-01-10T18:31:49Z,2015-01-10T18:42:25Z,ad,ad_10sec,0.15000000000000002,15.4,2015-01-08,organic,Canada
JVBZCPKXHFMU491,JVBZCPKXHFMU491-n9ws2tl1,2015-01-10T18:48:06Z,2015-01-10T19:04:48Z,ad,ad_survey,1.4300000000000002,34.1,2015-01-07,organic,United States
JVBZCPKXHFMU491,JVBZCPKXHFMU491-n9ws2tl1,2015-01-10T18:48:06Z,2015-01-10T19:05:18Z,iap,offer4,13.992999999999999,34.1,2015-01-07,organic,United States
JVBZCPKXHFMU491,JVBZCPKXHFMU491-n9ws2tl1,2015-01-10T18:48:06Z,2015-01-10T19:05:18Z,ad,ad_5sec,0.05,34.1,2015-01-07,organic,United States
ICBAUZKGSQPF145,ICBAUZKGSQPF145-egxti8dp,2015-01-10T18:49:37Z,2015-01-10T18:53:55Z,ad,ad_5sec,0.049,37,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-egxti8dp,2015-01-10T18:49:37Z,2015-01-10T19:12:55Z,ad,ad_5sec,0.08399999999999999,37,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-egxti8dp,2015-01-10T18:49:37Z,2015-01-10T19:14:49Z,ad,ad_15sec,0.26599999999999996,37,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-egxti8dp,2015-01-10T18:49:37Z,2015-01-10T19:20:25Z,ad,ad_5sec,0.06999999999999999,37,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-egxti8dp,2015-01-10T18:49:37Z,2015-01-10T19:26:19Z,ad,ad_30sec,1.008,37,2015-01-06,google,South Africa
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-6uc7th25,2015-01-10T19:42:28Z,2015-01-10T19:55:28Z,ad,ad_5sec,0.02,25.1,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-6uc7th25,2015-01-10T19:42:28Z,2015-01-10T19:56:34Z,ad,ad_15sec,0.33999999999999997,25.1,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-6uc7th25,2015-01-10T19:42:28Z,2015-01-10T19:58:28Z,ad,ad_10sec,0.11000000000000001,25.1,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-6uc7th25,2015-01-10T19:42:28Z,2015-01-10T20:02:52Z,ad,ad_30sec,1.18,25.1,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-6uc7th25,2015-01-10T19:42:28Z,2015-01-10T20:04:58Z,ad,ad_5sec,0.09000000000000001,25.1,2015-01-09,crosspromo,Australia
PZBNRKSMULHX213,PZBNRKSMULHX213-y721futa,2015-01-10T19:54:11Z,2015-01-10T20:12:29Z,ad,ad_5sec,0.004,39.8,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-y721futa,2015-01-10T19:54:11Z,2015-01-10T20:27:29Z,ad,ad_5sec,0.020000000000000004,39.8,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-y721futa,2015-01-10T19:54:11Z,2015-01-10T20:27:41Z,ad,ad_survey,0.22000000000000003,39.8,2015-01-07,organic,India
PZBNRKSMULHX213,PZBNRKSMULHX213-y721futa,2015-01-10T19:54:11Z,2015-01-10T20:32:53Z,iap,offer5,11.596,39.8,2015-01-07,organic,India
KBEQZGFSRPHJ479,KBEQZGFSRPHJ479-rqegjlf3,2015-01-10T20:18:47Z,2015-01-10T20:20:47Z,ad,ad_15sec,0.13499999999999998,10.5,2015-01-07,organic,Russia
KBEQZGFSRPHJ479,KBEQZGFSRPHJ479-rqegjlf3,2015-01-10T20:18:47Z,2015-01-10T20:23:47Z,iap,gold2,0.796,10.5,2015-01-07,organic,Russia
BFNLURISJXTH647,BFNLURISJXTH647-3bcmtepg,2015-01-10T21:00:31Z,2015-01-10T21:11:07Z,ad,ad_5sec,0.020000000000000004,34,2015-01-10,organic,India
BFNLURISJXTH647,BFNLURISJXTH647-3bcmtepg,2015-01-10T21:00:31Z,2015-01-10T21:16:43Z,ad,ad_5sec,0.004,34,2015-01-10,organic,India
BFNLURISJXTH647,BFNLURISJXTH647-3bcmtepg,2015-01-10T21:00:31Z,2015-01-10T21:18:43Z,ad,ad_5sec,0.004,34,2015-01-10,organic,India
BFNLURISJXTH647,BFNLURISJXTH647-3bcmtepg,2015-01-10T21:00:31Z,2015-01-10T21:21:49Z,ad,ad_5sec,0.014000000000000002,34,2015-01-10,organic,India
BFNLURISJXTH647,BFNLURISJXTH647-3bcmtepg,2015-01-10T21:00:31Z,2015-01-10T21:26:55Z,ad,ad_30sec,0.248,34,2015-01-10,organic,India
VLQHYJCKBOIN729,VLQHYJCKBOIN729-y3q2w9sb,2015-01-10T21:53:00Z,2015-01-10T22:07:48Z,ad,ad_20sec,0.702,39.2,2015-01-10,organic,Japan
VLQHYJCKBOIN729,VLQHYJCKBOIN729-y3q2w9sb,2015-01-10T21:53:00Z,2015-01-10T22:19:00Z,ad,ad_30sec,0.648,39.2,2015-01-10,organic,Japan
VLQHYJCKBOIN729,VLQHYJCKBOIN729-y3q2w9sb,2015-01-10T21:53:00Z,2015-01-10T22:31:36Z,ad,ad_10sec,0.126,39.2,2015-01-10,organic,Japan
RMOSWHJGELCI675,RMOSWHJGELCI675-d7sbgu9a,2015-01-10T23:24:20Z,2015-01-10T23:28:14Z,iap,gems5,116.991,24,2015-01-10,other_campaign,France
RMOSWHJGELCI675,RMOSWHJGELCI675-d7sbgu9a,2015-01-10T23:24:20Z,2015-01-10T23:38:02Z,ad,ad_5sec,0.02,24,2015-01-10,other_campaign,France
NAOJRDMCSEBI281,NAOJRDMCSEBI281-dze7kspu,2015-01-11T00:24:35Z,2015-01-11T00:26:11Z,ad,ad_15sec,0.27,30.9,2015-01-11,organic,Norway
NAOJRDMCSEBI281,NAOJRDMCSEBI281-dze7kspu,2015-01-11T00:24:35Z,2015-01-11T00:30:29Z,ad,ad_5sec,0.08100000000000002,30.9,2015-01-11,organic,Norway
NAOJRDMCSEBI281,NAOJRDMCSEBI281-dze7kspu,2015-01-11T00:24:35Z,2015-01-11T00:39:53Z,iap,gems4,65.989,30.9,2015-01-11,organic,Norway
NAOJRDMCSEBI281,NAOJRDMCSEBI281-dze7kspu,2015-01-11T00:24:35Z,2015-01-11T00:46:59Z,ad,ad_5sec,0.045000000000000005,30.9,2015-01-11,organic,Norway
QDUZJIETCAGW654,QDUZJIETCAGW654-cfo7vnte,2015-01-11T00:57:13Z,2015-01-11T01:05:13Z,ad,ad_5sec,0.144,10.3,2015-01-07,facebook,Switzerland
QDUZJIETCAGW654,QDUZJIETCAGW654-cfo7vnte,2015-01-11T00:57:13Z,2015-01-11T01:05:31Z,iap,gems1,2.7390000000000003,10.3,2015-01-07,facebook,Switzerland
QJGVOBLATIHW457,QJGVOBLATIHW457-xzadpcjq,2015-01-11T01:36:08Z,2015-01-11T01:37:56Z,ad,ad_20sec,0.451,34.4,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-xzadpcjq,2015-01-11T01:36:08Z,2015-01-11T01:43:20Z,iap,gems3,24.990000000000002,34.4,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-xzadpcjq,2015-01-11T01:36:08Z,2015-01-11T01:46:26Z,ad,ad_5sec,0.132,34.4,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-xzadpcjq,2015-01-11T01:36:08Z,2015-01-11T01:55:32Z,ad,ad_10sec,0.25300000000000006,34.4,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-xzadpcjq,2015-01-11T01:36:08Z,2015-01-11T02:09:14Z,iap,offer4,19.99,34.4,2015-01-02,other_campaign,Sweden
QJGVOBLATIHW457,QJGVOBLATIHW457-xzadpcjq,2015-01-11T01:36:08Z,2015-01-11T02:10:02Z,ad,ad_survey,1.265,34.4,2015-01-02,other_campaign,Sweden
GSQJXIOKYMEA712,GSQJXIOKYMEA712-i57v4fbx,2015-01-11T03:08:46Z,2015-01-11T03:13:22Z,iap,gems1,2.241,10.8,2015-01-07,google,Germany
GSQJXIOKYMEA712,GSQJXIOKYMEA712-i57v4fbx,2015-01-11T03:08:46Z,2015-01-11T03:16:04Z,ad,ad_5sec,0.11,10.8,2015-01-07,google,Germany
GSQJXIOKYMEA712,GSQJXIOKYMEA712-i57v4fbx,2015-01-11T03:08:46Z,2015-01-11T03:17:22Z,ad,ad_5sec,0.08,10.8,2015-01-07,google,Germany
ICBAUZKGSQPF145,ICBAUZKGSQPF145-n2j65r97,2015-01-11T03:13:02Z,2015-01-11T03:21:50Z,ad,ad_30sec,0.6649999999999999,37.7,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-n2j65r97,2015-01-11T03:13:02Z,2015-01-11T03:28:08Z,ad,ad_15sec,0.189,37.7,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-n2j65r97,2015-01-11T03:13:02Z,2015-01-11T03:42:08Z,iap,offer3,10.493,37.7,2015-01-06,google,South Africa
QJGVOBLATIHW457,QJGVOBLATIHW457-r1ib4ewc,2015-01-11T03:45:27Z,2015-01-11T03:49:03Z,ad,ad_30sec,1.331,5.7,2015-01-02,other_campaign,Sweden
GSQJXIOKYMEA712,GSQJXIOKYMEA712-lykasxo7,2015-01-11T05:16:46Z,2015-01-11T05:16:52Z,ad,ad_20sec,1.1,20.1,2015-01-07,google,Germany
GSQJXIOKYMEA712,GSQJXIOKYMEA712-lykasxo7,2015-01-11T05:16:46Z,2015-01-11T05:17:34Z,ad,ad_5sec,0.05,20.1,2015-01-07,google,Germany
GSQJXIOKYMEA712,GSQJXIOKYMEA712-lykasxo7,2015-01-11T05:16:46Z,2015-01-11T05:24:40Z,ad,ad_playable,0.75,20.1,2015-01-07,google,Germany
GSQJXIOKYMEA712,GSQJXIOKYMEA712-lykasxo7,2015-01-11T05:16:46Z,2015-01-11T05:25:58Z,ad,ad_survey,0.88,20.1,2015-01-07,google,Germany
CHKURABTFZDE372,CHKURABTFZDE372-z9ybhjoq,2015-01-11T05:47:43Z,2015-01-11T05:50:37Z,ad,ad_10sec,0.23100000000000004,25,2015-01-11,organic,Denmark
CHKURABTFZDE372,CHKURABTFZDE372-z9ybhjoq,2015-01-11T05:47:43Z,2015-01-11T05:51:37Z,iap,gold6,65.989,25,2015-01-11,organic,Denmark
CHKURABTFZDE372,CHKURABTFZDE372-z9ybhjoq,2015-01-11T05:47:43Z,2015-01-11T05:57:01Z,ad,ad_15sec,0.638,25,2015-01-11,organic,Denmark
CHKURABTFZDE372,CHKURABTFZDE372-z9ybhjoq,2015-01-11T05:47:43Z,2015-01-11T06:05:49Z,ad,ad_5sec,0.08800000000000001,25,2015-01-11,organic,Denmark
CHKURABTFZDE372,CHKURABTFZDE372-z9ybhjoq,2015-01-11T05:47:43Z,2015-01-11T06:08:31Z,ad,ad_5sec,0.08800000000000001,25,2015-01-11,organic,Denmark
CHKURABTFZDE372,CHKURABTFZDE372-z9ybhjoq,2015-01-11T05:47:43Z,2015-01-11T06:12:13Z,ad,ad_5sec,0.12100000000000001,25,2015-01-11,organic,Denmark
CHKURABTFZDE372,CHKURABTFZDE372-z9ybhjoq,2015-01-11T05:47:43Z,2015-01-11T06:12:31Z,iap,offer5,31.889,25,2015-01-11,organic,Denmark
RMOSWHJGELCI675,RMOSWHJGELCI675-8ulwdkvt,2015-01-11T06:15:36Z,2015-01-11T06:15:54Z,ad,ad_5sec,0.02,9.4,2015-01-10,other_campaign,France
QDUZJIETCAGW654,QDUZJIETCAGW654-y8d1s3kp,2015-01-11T06:45:16Z,2015-01-11T06:46:04Z,ad,ad_10sec,0.12,22.7,2015-01-07,facebook,Switzerland
QDUZJIETCAGW654,QDUZJIETCAGW654-y8d1s3kp,2015-01-11T06:45:16Z,2015-01-11T06:46:52Z,ad,ad_10sec,0.24,22.7,2015-01-07,facebook,Switzerland
QDUZJIETCAGW654,QDUZJIETCAGW654-y8d1s3kp,2015-01-11T06:45:16Z,2015-01-11T07:01:16Z,iap,offer4,21.988999999999997,22.7,2015-01-07,facebook,Switzerland
ICBAUZKGSQPF145,ICBAUZKGSQPF145-bh1anly5,2015-01-11T06:45:24Z,2015-01-11T06:46:36Z,ad,ad_15sec,0.147,29.3,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-bh1anly5,2015-01-11T06:45:24Z,2015-01-11T07:02:30Z,ad,ad_15sec,0.252,29.3,2015-01-06,google,South Africa
ICBAUZKGSQPF145,ICBAUZKGSQPF145-bh1anly5,2015-01-11T06:45:24Z,2015-01-11T07:05:24Z,ad,ad_5sec,0.041999999999999996,29.3,2015-01-06,google,South Africa
JVBZCPKXHFMU491,JVBZCPKXHFMU491-1taeg6iy,2015-01-11T07:09:34Z,2015-01-11T07:14:22Z,ad,ad_5sec,0.02,7.9,2015-01-07,organic,United States
JVBZCPKXHFMU491,JVBZCPKXHFMU491-1taeg6iy,2015-01-11T07:09:34Z,2015-01-11T07:15:52Z,iap,offer1,3.4930000000000003,7.9,2015-01-07,organic,United States
RMOSWHJGELCI675,RMOSWHJGELCI675-t4y8bjcu,2015-01-11T07:24:24Z,2015-01-11T07:25:18Z,iap,offer4,17.990999999999996,5,2015-01-10,other_campaign,France
RMOSWHJGELCI675,RMOSWHJGELCI675-t4y8bjcu,2015-01-11T07:24:24Z,2015-01-11T07:26:24Z,iap,offer5,26.090999999999998,5,2015-01-10,other_campaign,France
RMOSWHJGELCI675,RMOSWHJGELCI675-t4y8bjcu,2015-01-11T07:24:24Z,2015-01-11T07:28:36Z,ad,ad_15sec,0.53,5,2015-01-10,other_campaign,France
KGZCOJHPFTQV753,KGZCOJHPFTQV753-fe4bd3xm,2015-01-11T07:44:27Z,2015-01-11T07:45:27Z,ad,ad_5sec,0.1,22.6,2015-01-11,organic,United States
KGZCOJHPFTQV753,KGZCOJHPFTQV753-fe4bd3xm,2015-01-11T07:44:27Z,2015-01-11T07:59:39Z,ad,ad_5sec,0.12,22.6,2015-01-11,organic,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-yx5jo4v7,2015-01-11T09:04:52Z,2015-01-11T09:07:40Z,ad,ad_5sec,0.06,38.5,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-yx5jo4v7,2015-01-11T09:04:52Z,2015-01-11T09:16:52Z,iap,gems4,41.993,38.5,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-yx5jo4v7,2015-01-11T09:04:52Z,2015-01-11T09:17:16Z,ad,ad_20sec,0.61,38.5,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-yx5jo4v7,2015-01-11T09:04:52Z,2015-01-11T09:22:52Z,iap,offer4,13.992999999999999,38.5,2015-01-07,other_campaign,United States
OMCVUAIKSDTR651,OMCVUAIKSDTR651-yx5jo4v7,2015-01-11T09:04:52Z,2015-01-11T09:32:46Z,ad,ad_5sec,0.09000000000000001,38.5,2015-01-07,other_campaign,United States
KBEQZGFSRPHJ479,KBEQZGFSRPHJ479-u3jzsy2q,2015-01-11T09:10:42Z,2015-01-11T09:19:06Z,iap,offer4,7.9959999999999996,17,2015-01-07,organic,Russia
KBEQZGFSRPHJ479,KBEQZGFSRPHJ479-u3jzsy2q,2015-01-11T09:10:42Z,2015-01-11T09:24:00Z,ad,ad_15sec,0.162,17,2015-01-07,organic,Russia
KILWZYHRSJEG316,KILWZYHRSJEG316-nrdpqv7t,2015-01-11T09:41:51Z,2015-01-11T10:03:27Z,ad,ad_5sec,0.11000000000000001,23.1,2015-01-04,organic,Denmark
KILWZYHRSJEG316,KILWZYHRSJEG316-nrdpqv7t,2015-01-11T09:41:51Z,2015-01-11T10:03:39Z,ad,ad_30sec,1.1880000000000002,23.1,2015-01-04,organic,Denmark
AUWFDRZMXVJH928,AUWFDRZMXVJH928-4n6gxveo,2015-01-11T10:17:22Z,2015-01-11T10:18:58Z,ad,ad_5sec,0.020000000000000004,13.6,2015-01-11,google,India
AUWFDRZMXVJH928,AUWFDRZMXVJH928-4n6gxveo,2015-01-11T10:17:22Z,2015-01-11T10:27:22Z,iap,offer5,11.596,13.6,2015-01-11,google,India
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-45cvtax3,2015-01-11T10:52:06Z,2015-01-11T10:59:54Z,ad,ad_5sec,0.1,21.2,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-45cvtax3,2015-01-11T10:52:06Z,2015-01-11T11:01:06Z,ad,ad_10sec,0.16,21.2,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-45cvtax3,2015-01-11T10:52:06Z,2015-01-11T11:09:42Z,ad,ad_5sec,0.07,21.2,2015-01-09,crosspromo,Australia
BFNLURISJXTH647,BFNLURISJXTH647-fucq1em8,2015-01-11T11:02:09Z,2015-01-11T11:14:39Z,ad,ad_5sec,0.020000000000000004,40.7,2015-01-10,organic,India
BFNLURISJXTH647,BFNLURISJXTH647-fucq1em8,2015-01-11T11:02:09Z,2015-01-11T11:18:09Z,ad,ad_10sec,0.046000000000000006,40.7,2015-01-10,organic,India
BFNLURISJXTH647,BFNLURISJXTH647-fucq1em8,2015-01-11T11:02:09Z,2015-01-11T11:34:51Z,iap,offer4,7.9959999999999996,40.7,2015-01-10,organic,India
BFNLURISJXTH647,BFNLURISJXTH647-fucq1em8,2015-01-11T11:02:09Z,2015-01-11T11:34:51Z,ad,ad_5sec,0.008,40.7,2015-01-10,organic,India
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-i2kgxj5m,2015-01-11T12:13:43Z,2015-01-11T12:27:13Z,ad,ad_10sec,0.08,38.8,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-i2kgxj5m,2015-01-11T12:13:43Z,2015-01-11T12:44:07Z,ad,ad_10sec,0.2,38.8,2015-01-09,crosspromo,Australia
QNLVRDEOXFYJ892,QNLVRDEOXFYJ892-i2kgxj5m,2015-01-11T12:13:43Z,2015-01-11T12:49:01Z,ad,ad_10sec,0.23,38.8,2015-01-09,crosspromo,Australia
MXCOVEYIAKFH594,MXCOVEYIAKFH594-mz85vnc6,2015-01-11T14:10:43Z,2015-01-11T14:15:43Z,ad,ad_5sec,0.054000000000000006,26.8,2015-01-10,organic,China
MXCOVEYIAKFH594,MXCOVEYIAKFH594-mz85vnc6,2015-01-11T14:10:43Z,2015-01-11T14:31:01Z,ad,ad_playable,0.40800000000000003,26.8,2015-01-10,organic,China
MXCOVEYIAKFH594,MXCOVEYIAKFH594-mz85vnc6,2015-01-11T14:10:43Z,2015-01-11T14:32:31Z,ad,ad_10sec,0.06,26.8,2015-01-10,organic,China
GSQJXIOKYMEA712,GSQJXIOKYMEA712-vmlfjbsc,2015-01-11T14:12:18Z,2015-01-11T14:25:06Z,ad,ad_15sec,0.25,31.4,2015-01-07,google,Germany
GSQJXIOKYMEA712,GSQJXIOKYMEA712-vmlfjbsc,2015-01-11T14:12:18Z,2015-01-11T14:30:00Z,ad,ad_15sec,0.19,31.4,2015-01-07,google,Germany
